0,0.04458776926278807,0.042073732509602,0.0025140367531860663,0.0025140367531860663
1,0.04899239118820453,0.04655020315672298,0.0024421880314815514,0.0024421880314815514
2,0.0503828327963779,0.05096357360225395,0.0005807408058760566,0.0005807408058760566
3,0.020506849343157052,0.05207892886043447,0.03157207951727742,0.03157207951727742
4,0.0241696024357676,0.02348661614518599,0.0006829862905816109,0.0006829862905816109
5,0.031126537932536613,0.027020390397255623,0.004106147535280991,0.004106147535280991
6,0.03842402112614607,0.03350813917650303,0.004915881949643042,0.004915881949643042
7,0.023175754507657742,0.041038591326768015,0.017862836819110273,0.017862836819110273
8,0.002640939130189146,0.026680618247953203,0.024039679117764057,0.024039679117764057
9,0.03835874806031914,0.006584249532677278,0.03177449852764186,0.03177449852764186
10,0.06089521383251317,0.04063872522187961,0.02025648861063356,0.02025648861063356
11,0.017735250166714067,0.062451166189775476,0.04471591602306141,0.04471591602306141
12,0.021038773568076374,0.02079981695350952,0.00023895661456685424,0.00023895661456685424
13,0.03293692571378326,0.023630439533903702,0.009306486179879558,0.009306486179879558
14,0.024281580487613752,0.035299208525702286,0.011017628038088534,0.011017628038088534
15,0.012201449768331929,0.02769577363159087,0.01549432386325894,0.01549432386325894
16,0.0,0.016260904708098434,0.016260904708098434,0.016260904708098434
17,0.0012971455507350127,0.005090417148208792,0.0037932715974737796,0.0037932715974737796
18,0.023231743533580818,0.005354401556463828,0.01787734197711699,0.01787734197711699
19,0.024160261438563757,0.026138906670575057,0.0019786452320113,0.0019786452320113
20,0.016064863428925213,0.027635754344155328,0.011570890915230114,0.011570890915230114
21,0.009205894488196531,0.019320251616264106,0.010114357128067575,0.010114357128067575
22,0.01836514094767383,0.01291500809072782,0.005450132856946011,0.005450132856946011
23,0.01580821383501929,0.022141589690687857,0.006333375855668566,0.006333375855668566
24,0.014567057310207465,0.019086283726156505,0.00451922641594904,0.00451922641594904
25,0.020222233714939697,0.017956004316474372,0.002266229398465325,0.002266229398465325
26,0.020894102026016714,0.023278446214111903,0.0023843441880951888,0.0023843441880951888
27,0.02248053370357095,0.02443710161481011,0.00195656791123916,0.00195656791123916
28,0.024668833170473414,0.025391690967185687,0.0007228577967122729,0.0007228577967122729
29,0.024080919919631016,0.0279171951409809,0.003836275221349883,0.003836275221349883
30,0.038965286348269346,0.02703097467129728,0.011934311676972065,0.011934311676972065
31,0.050368878257872174,0.04116958076584193,0.009199297492030245,0.009199297492030245
32,0.048623820499752446,0.05259696703479455,0.003973146535042105,0.003973146535042105
33,0.03766814079753433,0.050863129913041316,0.013194989115506983,0.013194989115506983
34,0.017604590120460117,0.040230220168393394,0.022625630047933276,0.022625630047933276
35,0.015201675547069193,0.021398727822596997,0.0061970522755278035,0.0061970522755278035
36,0.038447373619155734,0.018585069294071832,0.0198623043250839,0.0198623043250839
